#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
138,Fri Apr 15 21:09:48 EDT 2022,35,0,GIPCRMINIOClientMetaStateBroadcast,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,32,3,false, , , ,GIPCRMINIOClientMetaStateBroadcast-(0.0/5.0) , ,
139,Fri Apr 15 21:10:04 EDT 2022,35,0,GIPCRMINIOServerMetaStateBroadcast,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,32,4,false, , ,GIPCRMINIOServerMetaStateBroadcast ,GIPCRMINIOServerMetaStateBroadcast-(0.0/20.0) , ,
140,Fri Apr 15 21:10:07 EDT 2022,35,0,GIPCRMINIOTwoClientReadWriteNonAtomic,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,32,5,false, , , ,GIPCRMINIOTwoClientReadWriteNonAtomic-(3.3/20.0) , ,
141,Fri Apr 15 21:24:34 EDT 2022,35,0,Assignment6OneClientSuite,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,33,0,true,GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments , , ,GIPCRMINIOOneClientConnection-(20.0/20.0) GIPCRMINIOOneClientReadWriteNonAtomic-(3.3/20.0) GIPCRMINIOStaticArguments-(20.0/20.0) , ,
142,Fri Apr 15 21:24:43 EDT 2022,35,0,GIPCRMINIOOneClientReadWriteNonAtomic,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,33,1,false, , , ,GIPCRMINIOOneClientReadWriteNonAtomic-(3.3/20.0) , ,
143,Fri Apr 15 21:28:53 EDT 2022,35,0,Assignment6OneClientSuite,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,34,0,true,GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments , , ,GIPCRMINIOOneClientConnection-(20.0/20.0) GIPCRMINIOOneClientReadWriteNonAtomic-(3.3/20.0) GIPCRMINIOStaticArguments-(20.0/20.0) , ,
144,Fri Apr 15 23:45:49 EDT 2022,35,0,Assignment6OneClientSuite,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,35,0,true,GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments , , ,GIPCRMINIOOneClientConnection-(20.0/20.0) GIPCRMINIOOneClientReadWriteNonAtomic-(3.3/20.0) GIPCRMINIOStaticArguments-(20.0/20.0) , ,
145,Fri Apr 15 23:46:05 EDT 2022,35,0,GIPCRMINIOOneClientConnection,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,35,1,false, , , ,GIPCRMINIOOneClientConnection-(20.0/20.0) , ,
146,Fri Apr 15 23:46:07 EDT 2022,35,0,GIPCRMINIOOneClientConnection,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,35,2,false, , , ,GIPCRMINIOOneClientConnection-(20.0/20.0) , ,
147,Fri Apr 15 23:46:08 EDT 2022,35,0,GIPCRMINIOOneClientConnection,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,35,3,false, , , ,GIPCRMINIOOneClientConnection-(20.0/20.0) , ,
148,Fri Apr 15 23:46:10 EDT 2022,35,0,GIPCRMINIOOneClientReadWriteNonAtomic,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,35,4,false, , , ,GIPCRMINIOOneClientReadWriteNonAtomic-(3.3/20.0) , ,
149,Fri Apr 15 23:46:13 EDT 2022,35,0,GIPCRMINIOOneClientReadWriteNonAtomic,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,35,5,false, , , ,GIPCRMINIOOneClientReadWriteNonAtomic-(3.3/20.0) , ,
150,Fri Apr 15 23:46:23 EDT 2022,35,0,A6GeneralStyleSuite,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,35,6,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.4/5.0) A6InterfaceAsType-(9.1/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(9.3/10.0) , ,
151,Fri Apr 15 23:46:44 EDT 2022,35,0,A6SpecificStyleSuite,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,35,7,true,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6ProjectOrganization A6TaggedClassesDefined , ,A6ProjectOrganization ,A6ExpectedCalls-(4.8/20.0) A6ExpectedInterfaces-(2.5/5.0) A6ExpectedSignatures-(2.0/5.0) A6ProjectOrganization-(0.0/10.0) A6TaggedClassesDefined-(10.0/10.0) , ,
152,Sat Apr 16 09:04:02 EDT 2022,35,0,A6GeneralStyleSuite,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,36,0,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.3/5.0) A6InterfaceAsType-(9.1/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(9.3/10.0) , ,
153,Sat Apr 16 09:04:04 EDT 2022,35,0,A6PublicMethodsOverride,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,36,1,false, , , ,A6PublicMethodsOverride-(9.3/10.0) , ,
154,Sat Apr 16 09:06:34 EDT 2022,35,0,A6GeneralStyleSuite,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,37,0,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.3/5.0) A6InterfaceAsType-(9.1/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(9.3/10.0) , ,
155,Sat Apr 16 09:06:36 EDT 2022,35,0,A6MnemonicNames,A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6MnemonicNames A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,37,1,false, , , ,A6MnemonicNames-(15.0/15.0) , ,
156,Sat Apr 16 09:15:44 EDT 2022,40,5,A6GeneralStyleSuite,A6MnemonicNames+ A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,38,0,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.4/5.0) A6InterfaceAsType-(9.1/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(9.3/10.0) , ,
157,Sat Apr 16 09:15:49 EDT 2022,40,0,A6InterfaceAsType,A6MnemonicNames A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,38,1,false, , , ,A6InterfaceAsType-(9.1/10.0) , ,
158,Sat Apr 16 09:16:28 EDT 2022,40,0,A6PublicMethodsOverride,A6MnemonicNames A6NamedConstants A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType A6PublicMethodsOverride GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,38,2,false, , , ,A6PublicMethodsOverride-(9.3/10.0) , ,
159,Sat Apr 16 09:16:42 EDT 2022,45,5,A6GeneralStyleSuite,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride+ A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,39,0,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.4/5.0) A6InterfaceAsType-(9.1/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(10.0/10.0) , ,
160,Sat Apr 16 09:16:46 EDT 2022,45,0,A6InterfaceAsType,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,39,1,false, , , ,A6InterfaceAsType-(9.1/10.0) , ,
161,Sat Apr 16 09:24:04 EDT 2022,45,0,A6GeneralStyleSuite,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,40,0,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.4/5.0) A6InterfaceAsType-(9.4/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(10.0/10.0) , ,
162,Sat Apr 16 09:24:07 EDT 2022,45,0,A6InterfaceAsType,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,40,1,false, , , ,A6InterfaceAsType-(9.4/10.0) , ,
163,Sat Apr 16 09:24:09 EDT 2022,45,0,A6InterfaceAsType,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,40,2,false, , , ,A6InterfaceAsType-(9.4/10.0) , ,
164,Sat Apr 16 09:24:10 EDT 2022,45,0,A6AccessModifiersMatched,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,40,3,false, , ,A6AccessModifiersMatched ,A6AccessModifiersMatched-(1.4/5.0) , ,
165,Sat Apr 16 09:25:05 EDT 2022,45,0,A6GeneralStyleSuite,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,40,4,true,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames A6NamedConstants A6NoCheckstyleWarnings A6PublicMethodsOverride , ,A6AccessModifiersMatched A6NoCheckstyleWarnings ,A6AccessModifiersMatched-(1.4/5.0) A6InterfaceAsType-(9.4/10.0) A6MnemonicNames-(15.0/15.0) A6NamedConstants-(1.0/1.0) A6NoCheckstyleWarnings-(0.0/20.0) A6PublicMethodsOverride-(10.0/10.0) , ,
166,Sat Apr 16 09:25:09 EDT 2022,45,0,A6SpecificStyleSuite,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,40,5,true,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6ProjectOrganization A6TaggedClassesDefined , ,A6ProjectOrganization ,A6ExpectedCalls-(4.8/20.0) A6ExpectedInterfaces-(2.5/5.0) A6ExpectedSignatures-(2.0/5.0) A6ProjectOrganization-(0.0/10.0) A6TaggedClassesDefined-(10.0/10.0) , ,
167,Sat Apr 16 09:25:14 EDT 2022,45,0,A6ExpectedInterfaces,A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection ,A6AccessModifiersMatched A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6InterfaceAsType GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOTwoClientReadWriteNonAtomic ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOServerMetaStateBroadcast , ,40,6,false, , , ,A6ExpectedInterfaces-(2.5/5.0) , ,
