#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
52,Mon Mar 28 11:33:24 EDT 2022,42,0,GIPCRMIStaticArguments,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,5,false, , , ,GIPCRMIStaticArguments-(20.0/20.0) , ,
53,Mon Mar 28 11:33:25 EDT 2022,42,0,GIPCRMIStaticArguments,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,6,false, , , ,GIPCRMIStaticArguments-(20.0/20.0) , ,
54,Mon Mar 28 11:33:33 EDT 2022,42,0,GIPCRMIOneClientConnection,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,7,false, , , ,GIPCRMIOneClientConnection-(0.0/20.0) , ,
55,Mon Mar 28 11:33:43 EDT 2022,42,0,GIPCRMIOneClientReadWriteNonAtomic,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,9,8,false, , , ,GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) , ,
56,Mon Mar 28 11:50:40 EDT 2022,42,0,Assignment5OneClientSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,10,0,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(0.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMIStaticArguments-(20.0/20.0) , ,
57,Mon Mar 28 11:50:44 EDT 2022,42,0,GIPCRMIOneClientConnection,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,10,1,false, , , ,GIPCRMIOneClientConnection-(0.0/20.0) , ,
58,Mon Mar 28 12:20:39 EDT 2022,42,0,Assignment5OneClientSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,11,0,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(0.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(0.0/20.0) GIPCRMIStaticArguments-(20.0/20.0) , ,
59,Mon Mar 28 12:21:25 EDT 2022,42,0,GIPCRMIStaticArguments,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,11,1,false, , , ,GIPCRMIStaticArguments-(20.0/20.0) , ,
60,Mon Mar 28 12:21:27 EDT 2022,42,0,GIPCRMIStaticArguments,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,11,2,false, , , ,GIPCRMIStaticArguments-(20.0/20.0) , ,
61,Tue Mar 29 09:30:18 EDT 2022,42,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,12,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
62,Tue Mar 29 09:30:21 EDT 2022,42,0,A5ExpectedCalls,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,12,1,false, , , ,A5ExpectedCalls-(5.9/20.0) , ,
63,Tue Mar 29 09:49:01 EDT 2022,42,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,13,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
64,Tue Mar 29 09:49:04 EDT 2022,42,0,A5ExpectedCalls,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,13,1,false, , , ,A5ExpectedCalls-(5.9/20.0) , ,
65,Tue Mar 29 09:49:05 EDT 2022,42,0,A5ExpectedCalls,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,13,2,false, , , ,A5ExpectedCalls-(5.9/20.0) , ,
66,Tue Mar 29 09:49:10 EDT 2022,38,-4,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures A5MnemonicNames- ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,13,3,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(9.9/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(5.0/5.0) , ,
67,Tue Mar 29 09:49:12 EDT 2022,38,0,A5MnemonicNames,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures A5MnemonicNames ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,13,4,false, , ,A5MnemonicNames ,A5MnemonicNames-(9.9/10.0) , ,
68,Tue Mar 29 09:51:31 EDT 2022,38,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures A5MnemonicNames ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,14,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
69,Tue Mar 29 09:51:34 EDT 2022,38,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures A5MnemonicNames ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,14,1,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
70,Tue Mar 29 09:51:36 EDT 2022,42,4,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames+ A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,14,2,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(5.0/5.0) , ,
71,Tue Mar 29 09:51:37 EDT 2022,42,0,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,14,3,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(5.0/5.0) , ,
72,Tue Mar 29 09:53:11 EDT 2022,47,5,Assignment5OneClientSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIOneClientConnection+ GIPCRMIStaticArguments ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientReadWriteNonAtomic+ ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,14,4,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(20.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(10.0/20.0) GIPCRMIStaticArguments-(20.0/20.0) , ,
73,Tue Mar 29 10:02:02 EDT 2022,61,14,Assignment5TwoClientSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast+ GIPCRMIClientMetaStateNoBroadcast+ GIPCRMIOneClientConnection GIPCRMIStaticArguments GIPCRMITwoClientConnection+ ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientReadWriteNonAtomic GIPCRMITwoClientReadWriteNonAtomic+ ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast , ,14,5,true,GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast ,GIPCRMIClientMetaStateBroadcast-(20.0/20.0) GIPCRMIClientMetaStateNoBroadcast-(20.0/20.0) GIPCRMIServerMetaStateBroadcast-(0.0/20.0) GIPCRMIServerMetaStateNoBroadcast-(0.0/20.0) GIPCRMITwoClientConnection-(20.0/20.0) GIPCRMITwoClientReadWriteNonAtomic-(5.0/20.0) , ,
74,Tue Mar 29 10:03:23 EDT 2022,61,0,GIPCRMITwoClientReadWriteNonAtomic,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIStaticArguments GIPCRMITwoClientConnection ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientReadWriteNonAtomic GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast , ,14,6,false, , , ,GIPCRMITwoClientReadWriteNonAtomic-(5.0/20.0) , ,
75,Tue Mar 29 10:03:52 EDT 2022,61,0,GIPCRMIOneClientReadWriteNonAtomic,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIStaticArguments GIPCRMITwoClientConnection ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientReadWriteNonAtomic GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast , ,14,7,false, , , ,GIPCRMIOneClientReadWriteNonAtomic-(10.0/20.0) , ,
76,Tue Mar 29 10:05:35 EDT 2022,61,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIStaticArguments GIPCRMITwoClientConnection ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientReadWriteNonAtomic GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast , ,15,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(5.9/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
77,Tue Mar 29 10:05:38 EDT 2022,61,0,A5ExpectedCalls,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIStaticArguments GIPCRMITwoClientConnection ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientReadWriteNonAtomic GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast , ,15,1,false, , , ,A5ExpectedCalls-(5.9/20.0) , ,
78,Tue Mar 29 21:26:48 EDT 2022,61,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIStaticArguments GIPCRMITwoClientConnection ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientReadWriteNonAtomic GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast , ,16,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(8.1/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
79,Tue Mar 29 21:26:50 EDT 2022,61,0,A5SpecificStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIStaticArguments GIPCRMITwoClientConnection ,A5ExpectedCalls A5ExpectedSignatures GIPCRMIOneClientReadWriteNonAtomic GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast , ,16,1,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5ProjectOrganization A5SpuriousCalls A5TaggedClassesDefined , ,A5ProjectOrganization ,A5ExpectedCalls-(8.1/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(1.8/5.0) A5ProjectOrganization-(0.0/10.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(10.0/10.0) , ,
80,Tue Mar 29 21:26:51 EDT 2022,57,-4,A5GeneralStyleSuite,A5AccessModifiersMatched A5ExpectedInterfaces A5InterfaceAsType A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIStaticArguments GIPCRMITwoClientConnection ,A5ExpectedCalls A5ExpectedSignatures A5MnemonicNames- GIPCRMIOneClientReadWriteNonAtomic GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast , ,16,2,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(5.0/5.0) A5InterfaceAsType-(10.0/10.0) A5MnemonicNames-(10.0/10.0) A5NamedConstants-(1.0/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(5.0/5.0) , ,
